,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,hl2b_url,genre,tags,Score,main_50,main_extra_time_50,completion_time_100,main_50_noise,main_extra_time_50_noise,completion_time_100_noise
32,58,275390,Guacamelee! Super Turbo Championship Edition,DrinkBox Studios,DrinkBox Studios,,5424,430,0,"5,000,000 .. 10,000,000",284,0,99,0,1499.0,1499.0,0.0,28,Guacamelee!: Super Turbo Championship Edition,7.0,9.5,15.5,/games/Guacamelee!SuperTurboChampionshipEdition.jpg,https://howlongtobeat.com/game.php?id=19973,"Action, Adventure, Indie","{'Metroidvania': 6825, '2D': 500, 'Platformer': 460, 'Action': 361, 'Colorful': 255, 'Indie': 234, 'Local Co-Op': 225, 'Adventure': 203, 'Funny': 186, ""Beat 'em up"": 158, 'Comedy': 139, 'Co-op': 139, 'Great Soundtrack': 129, 'Singleplayer': 123, '4 Player Local': 116, 'Wrestling': 114, 'Local Multiplayer': 90, 'Side Scroller': 85, 'Action-Adventure': 84, 'Memes': 70}",92.65459514861634,7.0,9.5,15.5,6.760490492279393,6.79686908285538,15.165062012144816
33,59,8930,Sid Meier's Civilization V,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",,176275,7076,0,"5,000,000 .. 10,000,000",9692,504,2420,630,2999.0,2999.0,0.0,22206,Sid Meier's Civilization V,39.5,114.0,405.0,/games/CIVILIZATION-V-FRONT-OF-BOX.jpg,https://howlongtobeat.com/game.php?id=8510,Strategy,"{'Turn-Based Strategy': 4889, 'Strategy': 4299, 'Turn-Based': 2533, 'Multiplayer': 2349, 'Historical': 2145, '4X': 1688, 'Addictive': 1632, 'Singleplayer': 1576, 'Hex Grid': 1294, 'Grand Strategy': 1018, 'Replay Value': 824, 'Co-op': 751, 'Tactical': 708, 'Economy': 705, 'Diplomacy': 663, 'Moddable': 616, 'Simulation': 588, 'Classic': 457, 'Great Soundtrack': 443, 'Touch-Friendly': 301}",,39.5,51.0,101.0,39.160826492324986,51.0,101.0
34,60,444200,World of Tanks Blitz,Wargaming Group Limited,Wargaming Group Limited,,85737,20807,0,"5,000,000 .. 10,000,000",3446,339,169,359,0.0,0.0,0.0,29082,World of Tanks: Blitz,2706.0,19.0,3.5,/games/28447_World_of_Tanks_Blitz.jpg,https://howlongtobeat.com/game.php?id=28447,"Action, Free to Play, Massively Multiplayer","{'Tanks': 2565, 'Free to Play': 1651, 'Action': 828, 'Multiplayer': 803, 'World War II': 698, 'War': 650, 'Massively Multiplayer': 635, 'PvP': 486, 'Shooter': 486, 'Strategy': 466, 'Military': 458, 'Online Co-Op': 354, 'Simulation': 332, 'Competitive': 307, 'Psychological Horror': 199, 'FPS': 191, 'Arcade': 189, 'Singleplayer': 181, 'Open World': 157, 'First-Person': 145}",,51.0,19.0,3.5,51.0,51.40995222074159,3.4249288923456396
35,61,532210,Life is Strange 2,"DONTNOD Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",,22368,4044,0,"5,000,000 .. 10,000,000",448,0,214,0,3196.0,3196.0,0.0,248,Life Is Strange 2,16.0,18.0,20.0,/games/57795_Life_is_Strange_2.jpeg,https://howlongtobeat.com/game.php?id=57795,Adventure,"{'Choices Matter': 600, 'Story Rich': 578, 'Adventure': 476, 'Singleplayer': 329, 'Great Soundtrack': 328, 'Atmospheric': 262, 'Episodic': 215, 'Drama': 207, 'Sexual Content': 165, 'Choose Your Own Adventure': 154, 'Point & Click': 117, 'Third Person': 111, 'Walking Simulator': 100, 'Mystery': 89, 'LGBTQ+': 87, 'Nudity': 70, 'Puzzle': 56, 'Funny': 43, 'Comedy': 42, 'Classic': 32}",84.68877782825989,16.0,18.0,20.0,15.797426402750716,15.795227925703376,20.285710263643907
36,62,261550,Mount & Blade II: Bannerlord,TaleWorlds Entertainment,TaleWorlds Entertainment,,160815,22706,0,"5,000,000 .. 10,000,000",4294,850,2752,886,4999.0,4999.0,0.0,18687,Mount & Blade II: Bannerlord,37.0,70.0,91.5,/games/mount-and-blade-2-bannerlord_5d9c5ea2.jpg,https://howlongtobeat.com/game.php?id=32401,"Action, RPG, Simulation, Strategy, Early Access","{'Medieval': 1864, 'Strategy': 1626, 'Open World': 1546, 'RPG': 1477, 'War': 1418, 'Multiplayer': 1209, 'Sandbox': 1207, 'Singleplayer': 995, 'Action': 991, 'Simulation': 859, 'Character Customization': 837, 'Moddable': 823, 'Adventure': 805, 'Horses': 761, 'Realistic': 676, 'Third Person': 664, 'First-Person': 649, 'Historical': 647, 'Great Soundtrack': 444, 'Early Access': 397}",87.62757395611402,37.0,51.0,91.5,36.712017001153356,51.0,91.6796825098179
37,63,632360,Risk of Rain 2,Hopoo Games,Gearbox Publishing,,184698,6693,0,"5,000,000 .. 10,000,000",3248,521,1558,298,2499.0,2499.0,0.0,21043,Risk of Rain 2,10.5,40.0,119.0,/games/65967_Risk_of_Rain_2.jpg,https://howlongtobeat.com/game.php?id=65967,"Action, Indie","{'Third-Person Shooter': 2517, 'Action Roguelike': 2289, 'Multiplayer': 2210, 'Action': 2018, 'Rogue-lite': 1907, 'Co-op': 1886, 'Looter Shooter': 1752, 'Rogue-like': 1575, 'Loot': 1455, 'Shooter': 1115, 'Online Co-Op': 1046, 'Difficult': 968, 'Third Person': 932, 'Indie': 924, 'Survival': 916, 'Singleplayer': 905, 'Soundtrack': 869, 'Great Soundtrack': 764, 'Early Access': 728, 'Bullet Hell': 385}",,10.5,40.0,101.0,10.246661397749921,10.216546068839806,101.0
38,64,70,Half-Life,Valve,Valve,,70124,2517,0,"5,000,000 .. 10,000,000",541,3,155,3,999.0,999.0,0.0,665,Half-Life,12.0,14.0,15.5,/games/256px-Half-Life_Cover_Art.jpg,https://howlongtobeat.com/game.php?id=4247,Action,"{'FPS': 2240, 'Sci-fi': 1771, ""1990's"": 1766, 'Action': 1764, 'Singleplayer': 1764, 'Multiplayer': 1764, 'Shooter': 1755, 'Classic': 1750, 'First-Person': 1748, 'Story Rich': 1744, 'Aliens': 1743, 'Silent Protagonist': 1741, 'Atmospheric': 1732, 'Moddable': 1726, 'Adventure': 1725, 'Gore': 1715, 'Action-Adventure': 1713, 'Retro': 1710, 'Difficult': 1699, 'PvP': 1696}",96.53501466114176,12.0,14.0,15.5,12.101335733031874,12.052937986702196,15.359459528738
39,66,72850,The Elder Scrolls V: Skyrim,Bethesda Game Studios,Bethesda Softworks,,292381,15927,0,"5,000,000 .. 10,000,000",6745,169,3094,169,1999.0,1999.0,0.0,4435,The Elder Scrolls V: Skyrim,34.0,109.0,232.0,/games/The_Elder_Scrolls_V_Skyrim_cover.png,https://howlongtobeat.com/game.php?id=9859,RPG,"{'Open World': 9896, 'RPG': 8602, 'Fantasy': 6143, 'Adventure': 5509, 'Moddable': 4773, 'Dragons': 4772, 'First-Person': 3916, 'Action': 3496, 'Medieval': 3430, 'Singleplayer': 3376, 'Magic': 3332, 'Story Rich': 2935, 'Great Soundtrack': 2803, 'Sandbox': 2490, 'Lore-Rich': 2432, 'Atmospheric': 2406, 'Character Customization': 2312, 'Action RPG': 1789, 'Third Person': 1723, 'Epic': 1445}",,34.0,51.0,101.0,34.42631060611318,51.0,101.0
40,69,251570,7 Days to Die,The Fun Pimps,The Fun Pimps Entertainment LLC,,186400,24870,0,"5,000,000 .. 10,000,000",5699,1039,1087,1273,2499.0,2499.0,0.0,23847,7 Days to Die,54.0,98.0,369.0,/games/7DaystoDie.jpg,https://howlongtobeat.com/game.php?id=13500,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access","{'Survival': 5718, 'Zombies': 4373, 'Voxel': 4179, 'Open World': 4014, 'Open World Survival Craft': 3972, 'Post-apocalyptic': 3892, 'Multiplayer': 3886, 'Base-Building': 3750, 'Exploration': 3711, 'Online Co-Op': 3667, 'Simulation': 3665, 'Sandbox': 3612, 'Building': 3597, 'Strategy': 3572, 'Character Customization': 3542, 'FPS': 3535, 'Procedural Generation': 3532, 'Tower Defense': 3520, 'Action': 3509, 'Early Access': 3461}",,51.0,51.0,101.0,51.0,51.0,101.0
41,70,96000,The Tiny Bang Story,Colibri Games,Colibri Games,,5176,737,0,"5,000,000 .. 10,000,000",317,0,306,0,499.0,499.0,0.0,12,The Tiny Bang Story,3.5,3.5,3.5,/games/256px-tinybangstory.jpg,https://howlongtobeat.com/game.php?id=10232,"Adventure, Casual, Indie","{'Point & Click': 4571, 'Hand-drawn': 4565, 'Puzzle': 4564, 'Steampunk': 242, 'Retro': 238, 'Atmospheric': 234, '2D': 231, 'Story Rich': 224, 'Casual': 222, 'Family Friendly': 219, 'Cute': 217, 'Surreal': 213, 'Stylized': 213, 'Adventure': 199, 'Singleplayer': 169, 'Hidden Object': 164, 'Indie': 143, 'Minigames': 141, 'Logic': 136, 'Relaxing': 128}",,3.5,3.5,3.5,3.7088054544062126,3.1986231577375133,3.931756909787735
42,73,370910,Kathy Rain,Clifftop Games,Raw Fury,,3194,258,0,"5,000,000 .. 10,000,000",805,0,263,0,1499.0,1499.0,0.0,16,Kathy Rain,5.5,6.0,6.5,/games/36847_Kathy_Rain.jpg,https://howlongtobeat.com/game.php?id=36847,"Adventure, Indie","{'Point & Click': 13759, 'Adventure': 216, 'Pixel Graphics': 154, 'Female Protagonist': 144, 'Mystery': 131, 'Indie': 115, 'Detective': 113, 'Singleplayer': 72, 'Story Rich': 63, 'Psychological Horror': 56, 'Noir': 55, 'Puzzle': 54, 'Retro': 49, 'RPG': 47, 'Hand-drawn': 46, 'Third Person': 43, 'Atmospheric': 39, 'Supernatural': 38, 'Choices Matter': 36, 'Visual Novel': 33}",92.5260718424102,5.5,6.0,6.5,5.6119694266611155,5.0548153844716985,6.678745542389617
43,76,219990,Grim Dawn,Crate Entertainment,Crate Entertainment,,69220,4871,0,"5,000,000 .. 10,000,000",4252,52,1102,52,499.0,2499.0,80.0,5585,Grim Dawn,21.5,44.5,164.0,/games/Grim_Dawn.jpg,https://howlongtobeat.com/game.php?id=11847,"Action, Adventure, Indie, RPG","{'Action RPG': 34509, 'Dark Fantasy': 7187, 'Hack and Slash': 7155, 'RPG': 5640, 'Loot': 4522, 'Dungeon Crawler': 3301, 'Co-op': 2813, 'Dark': 2806, 'Multiplayer': 2352, 'Singleplayer': 1946, 'Fantasy': 1891, 'Action': 1734, 'Adventure': 1435, 'Isometric': 1120, 'Atmospheric': 1016, 'Post-apocalyptic': 904, 'Indie': 716, 'Zombies': 658, 'Kickstarter': 361, 'Crowdfunded': 313}",,21.5,44.5,101.0,21.806541335695623,21.99104055708074,101.0
44,77,203160,Tomb Raider,"Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Nixxes","Square Enix, Feral Interactive (Mac)",,202861,8018,0,"5,000,000 .. 10,000,000",669,138,469,208,224.0,1499.0,85.0,1753,Tomb Raider,11.5,15.5,20.5,/games/256px-Tr2011cover.jpg,https://howlongtobeat.com/game.php?id=10469,"Action, Adventure","{'Adventure': 2977, 'Action': 2606, 'Female Protagonist': 1793, 'Third Person': 1484, 'Singleplayer': 1382, 'Story Rich': 1200, 'Third-Person Shooter': 1175, 'Multiplayer': 1136, 'Exploration': 1006, 'Quick-Time Events': 811, 'Action-Adventure': 805, 'Atmospheric': 767, 'Shooter': 717, 'Stealth': 700, 'Puzzle': 699, 'Cinematic': 545, 'Platformer': 430, 'RPG': 367, 'Reboot': 328, '3D Vision': 251}",96.19781960271057,11.5,15.5,20.5,11.60031993514028,11.840473183042418,20.760994527656567
45,81,275850,No Man's Sky,Hello Games,Hello Games,,168222,56919,0,"5,000,000 .. 10,000,000",3089,585,1317,401,5999.0,5999.0,0.0,5821,No Man's Sky,30.5,70.5,149.0,/games/No_Mans_Sky_logo.png,https://howlongtobeat.com/game.php?id=20074,"Action, Adventure","{'Open World': 4741, 'Open World Survival Craft': 4620, 'Space': 4332, 'Exploration': 4181, 'Sci-fi': 3388, 'Survival': 3031, 'Procedural Generation': 2867, 'Adventure': 2840, 'First-Person': 2780, 'Sandbox': 2531, 'Singleplayer': 2484, 'Multiplayer': 1980, 'Atmospheric': 1950, 'Crafting': 1865, 'Space Sim': 1782, 'Indie': 1534, 'Action': 1316, 'Simulation': 1015, 'FPS': 922, 'Great Soundtrack': 627}",,30.5,51.0,101.0,30.30889739655926,51.0,101.0
46,82,377160,Fallout 4,Bethesda Game Studios,Bethesda Softworks,,221231,52690,0,"5,000,000 .. 10,000,000",5483,295,2002,319,1999.0,1999.0,0.0,16227,Fallout 4,27.0,81.0,156.0,/games/Fallout_4.jpg,https://howlongtobeat.com/game.php?id=26729,RPG,"{'Open World': 9053, 'Post-apocalyptic': 8196, 'Exploration': 6321, 'Singleplayer': 6287, 'RPG': 5793, 'Atmospheric': 4844, 'Adventure': 4831, 'Shooter': 4555, 'First-Person': 4133, 'Story Rich': 4010, 'Action': 3518, 'Sci-fi': 3487, 'FPS': 3414, 'Action RPG': 3090, 'Sandbox': 3037, 'Great Soundtrack': 2833, 'Third Person': 2763, 'Survival': 2579, 'Third-Person Shooter': 2186, 'Casual': 1006}",,27.0,51.0,101.0,26.600335606950452,51.0,101.0
47,83,588430,Fallout Shelter,Bethesda Game Studios,Bethesda Softworks,,43964,5774,0,"5,000,000 .. 10,000,000",725,388,138,584,0.0,0.0,0.0,1315,Fallout Shelter,15.0,47.5,85.0,/games/Fallout_Shelter_Icon.jpeg,https://howlongtobeat.com/game.php?id=26728,"Free to Play, RPG, Simulation","{'Free to Play': 2395, 'Base-Building': 1516, 'Survival': 1485, 'Post-apocalyptic': 1257, 'Singleplayer': 1013, 'Simulation': 886, 'Management': 830, 'Strategy': 817, '2D': 737, 'Building': 698, 'Casual': 491, 'Crafting': 485, 'Adventure': 447, 'Sandbox': 413, 'RPG': 387, 'Multiplayer': 358, 'Funny': 307, 'Atmospheric': 293, 'Action': 280, 'Great Soundtrack': 203}",88.39116972938196,15.0,47.5,85.0,14.534228995740955,15.082874634161815,85.19689649453349
48,86,814380,Sekiro: Shadows Die Twice - GOTY Edition,FromSoftware,"Activision (Excluding Japan and Asia), FromSoftware (Japan), 方块游戏 (Asia)",,167089,8752,0,"5,000,000 .. 10,000,000",2734,230,2034,56,5999.0,5999.0,0.0,9804,Sekiro: Shadows Die Twice - GOTY Edition,29.5,42.5,70.0,/games/57415_Sekiro_Shadows_Die_Twice.jpg,https://howlongtobeat.com/game.php?id=57415,"Action, Adventure","{'Souls-like': 1860, 'Difficult': 1648, 'Action': 1623, 'Singleplayer': 1290, 'Ninja': 1191, 'Stealth': 967, 'Adventure': 897, 'Third Person': 852, 'Open World': 685, 'Story Rich': 664, 'Atmospheric': 627, 'Violent': 613, 'Assassin': 554, 'Dark Fantasy': 542, 'Hack and Slash': 505, 'Great Soundtrack': 469, 'RPG': 466, 'Gore': 455, 'Dark': 342, 'Rhythm': 243}",95.0227762580968,29.5,42.5,70.0,29.589544923050454,29.056339463549016,69.58790028917133
49,88,107410,Arma 3,Bohemia Interactive,Bohemia Interactive,,197179,21058,0,"5,000,000 .. 10,000,000",10887,667,1352,286,2999.0,2999.0,0.0,22291,ARMA 3,19.5,42.0,104.0,/games/ARMA_3_box_art.jpg,https://howlongtobeat.com/game.php?id=578,"Action, Simulation, Strategy","{'Action': 5496, 'Military': 5343, 'Multiplayer': 5337, 'Simulation': 4853, 'Shooter': 4820, 'First-Person': 3994, 'Realistic': 3976, 'Open World': 3682, 'Tactical': 3535, 'FPS': 3404, 'War': 3254, 'Co-op': 3211, 'Strategy': 2608, 'Sandbox': 2480, 'Moddable': 1798, 'Combat': 1775, 'Singleplayer': 1735, 'Online Co-Op': 1733, 'Team-Based': 1640, 'Third-Person Shooter': 1623}",90.3508570957262,19.5,42.0,101.0,19.711199248812,19.4021194273218,101.0
50,89,239140,Dying Light,Techland,Techland,,304582,15568,0,"5,000,000 .. 10,000,000",2144,195,1303,229,2999.0,2999.0,0.0,8506,Dying Light,17.0,35.0,55.0,/games/256px-Dying_Light_cover.jpg,https://howlongtobeat.com/game.php?id=21252,"Action, RPG","{'Zombies': 5597, 'Survival Horror': 5457, 'Horror': 5363, 'Online Co-Op': 4508, 'Open World': 4346, 'Parkour': 4308, 'First-Person': 4141, 'Survival': 4087, 'Open World Survival Craft': 4083, 'Action': 4046, 'FPS': 4035, 'Gore': 4024, 'PvE': 3966, 'PvP': 3942, 'Stealth': 3918, 'Post-apocalyptic': 3719, 'Story Rich': 3684, 'Hack and Slash': 3512, 'Action RPG': 3508, 'RPG': 3491}",95.13727940028112,17.0,35.0,55.0,16.85850791013564,17.04080558440223,55.479660038898345
51,90,10180,Call of Duty: Modern Warfare 2,Infinity Ward,Activision,,42757,3243,0,"5,000,000 .. 10,000,000",1080,6,455,6,1999.0,1999.0,0.0,636,Call of Duty: Modern Warfare 2,6.5,10.0,30.0,/games/Modern_Warfare_2_cover.PNG,https://howlongtobeat.com/game.php?id=1477,Action,"{'Action': 1755, 'FPS': 1427, 'Multiplayer': 1218, 'Shooter': 961, 'First-Person': 795, 'Singleplayer': 682, 'War': 636, 'Military': 586, 'Co-op': 498, 'Online Co-Op': 473, 'PvP': 415, 'Great Soundtrack': 318, 'Story Rich': 272, 'Atmospheric': 219, 'Adventure': 213, 'Tactical': 202, 'Linear': 169, 'Strategy': 148, 'Controller': 148, 'Moddable': 138}",92.95,6.5,10.0,30.0,6.7661718631297605,6.019554433723218,30.031967027918423
52,92,374320,DARK SOULS III,"FromSoftware, Inc.","FromSoftware, Inc., BANDAI NAMCO Entertainment",,303001,18722,0,"5,000,000 .. 10,000,000",4586,235,1785,127,5999.0,5999.0,0.0,12056,Dark Souls III,32.0,47.5,96.0,/games/Dark_souls_3_cover_art.jpg,https://howlongtobeat.com/game.php?id=26803,Action,"{'Souls-like': 8658, 'Dark Fantasy': 7373, 'Difficult': 6527, 'RPG': 5512, 'Atmospheric': 4946, 'Lore-Rich': 4267, 'Third Person': 3977, 'Exploration': 3558, 'Story Rich': 3520, 'Action RPG': 3304, 'Co-op': 3282, 'Great Soundtrack': 3121, 'Adventure': 3071, 'Action': 3066, 'PvP': 3010, 'Multiplayer': 2946, 'Open World': 2878, 'Singleplayer': 2193, 'Replay Value': 1660, 'Character Customization': 1658}",94.18070824902168,32.0,47.5,96.0,32.19978738272062,31.81902569522539,95.54367508147395
53,93,1174180,Red Dead Redemption 2,Rockstar Games,Rockstar Games,,227121,31036,0,"5,000,000 .. 10,000,000",4477,828,2658,660,2999.0,5999.0,50.0,28146,Red Dead Redemption 2,49.0,79.5,172.0,/games/27100_Red_Dead_Redemption_2.jpg,https://howlongtobeat.com/game.php?id=27100,"Action, Adventure","{'Open World': 1623, 'Adventure': 1415, 'Story Rich': 1362, 'Western': 1337, 'Action': 1239, 'Multiplayer': 1052, 'Realistic': 941, 'Shooter': 902, 'Singleplayer': 862, 'Atmospheric': 799, 'Third-Person Shooter': 776, 'Horses': 749, 'Beautiful': 729, 'Great Soundtrack': 665, 'Mature': 659, 'Third Person': 623, 'Sandbox': 569, 'First-Person': 435, 'Gore': 434, 'FPS': 364}",,49.0,51.0,101.0,48.87992954477627,51.0,101.0
54,94,50,Half-Life: Opposing Force,Gearbox Software,Valve,,13581,675,0,"5,000,000 .. 10,000,000",464,0,241,0,499.0,499.0,0.0,121,Half-Life: Opposing Force,5.5,6.5,7.0,/games/250px-Half-Life_Opposing_Force_box.jpg,https://howlongtobeat.com/game.php?id=4256,Action,"{'FPS': 883, 'Action': 324, 'Classic': 252, 'Sci-fi': 249, 'Singleplayer': 226, 'Shooter': 221, 'First-Person': 187, 'Aliens': 173, ""1990's"": 134, 'Adventure': 115, 'Atmospheric': 105, 'Military': 92, 'Story Rich': 74, 'Silent Protagonist': 66, 'Great Soundtrack': 51, 'Gore': 39, 'Puzzle': 35, 'Co-op': 32, 'Moddable': 29, 'Retro': 17}",95.26515151515152,5.5,6.5,7.0,5.749255147412566,5.2474910611131556,7.301504954646545
55,95,289070,Sid Meier’s Civilization VI,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",,174658,34603,0,"5,000,000 .. 10,000,000",6906,679,1574,340,899.0,5999.0,85.0,51152,Sid Meier's Civilization VI,22.0,72.0,235.0,/games/37867_Sid_Meiers_Civilization_VI.jpg,https://howlongtobeat.com/game.php?id=37867,Strategy,"{'Strategy': 2918, 'Turn-Based Strategy': 2148, 'Multiplayer': 1404, 'Historical': 1402, 'Singleplayer': 1155, 'Turn-Based': 1137, 'Grand Strategy': 1087, '4X': 972, 'War': 861, 'Simulation': 829, 'City Builder': 693, 'Tactical': 648, 'Great Soundtrack': 436, 'Building': 420, 'Moddable': 407, 'Management': 405, 'Online Co-Op': 380, 'Co-op': 368, 'Hex Grid': 301, 'Atmospheric': 150}",,22.0,51.0,101.0,22.230501122586855,51.0,101.0
56,98,242050,Assassin’s Creed IV Black Flag,Ubisoft Montreal,Ubisoft,,45389,5229,0,"5,000,000 .. 10,000,000",2253,1766,1458,1766,3999.0,3999.0,0.0,865,Assassin's Creed IV: Black Flag,23.0,41.0,60.0,/games/Assassins_Creed_IV_-_Black_Flag_cover.jpg,https://howlongtobeat.com/game.php?id=12707,"Action, Adventure","{'Pirates': 1612, 'Open World': 1416, 'Assassin': 1197, 'Action': 1195, 'Adventure': 1190, 'Stealth': 871, 'Third Person': 851, 'Parkour': 848, 'Naval': 832, 'Multiplayer': 755, 'Historical': 614, 'Story Rich': 514, 'Singleplayer': 440, 'Exploration': 373, 'Action-Adventure': 358, 'Naval Combat': 346, 'Atmospheric': 288, 'RPG': 228, 'Sandbox': 194, 'Mature': 188}",89.6696827215615,23.0,41.0,60.0,22.78464216519251,22.7765967105989,60.49364382081889
57,100,204360,Castle Crashers,The Behemoth,The Behemoth,,86758,3380,0,"5,000,000 .. 10,000,000",608,281,315,520,1499.0,1499.0,0.0,717,Castle Crashers,7.0,12.5,42.5,/games/Cboxcastlecrashers.jpg,https://howlongtobeat.com/game.php?id=1556,"Action, Adventure, Casual, Indie, RPG","{'Co-op': 1904, 'Action': 1410, 'Multiplayer': 1297, 'Adventure': 1253, 'Local Co-Op': 1139, ""Beat 'em up"": 1120, 'Funny': 1070, 'Online Co-Op': 899, 'Indie': 877, '2D': 796, 'Hack and Slash': 792, 'Comedy': 771, 'RPG': 712, 'Local Multiplayer': 607, 'Casual': 528, 'Controller': 518, 'Great Soundtrack': 473, 'Side Scroller': 452, 'Fantasy': 443, 'Action RPG': 401}",96.25019414675276,7.0,12.5,42.5,6.993518090275094,7.300383026141946,42.282239640825026
58,103,285800,Braveland,Tortuga Team,Tortuga Team,,2344,505,0,"5,000,000 .. 10,000,000",658,0,262,0,699.0,699.0,0.0,17,Braveland,3.5,4.5,6.5,/games/Braveland_292x136.jpg,https://howlongtobeat.com/game.php?id=17406,"Adventure, Casual, Indie, RPG, Strategy","{'Strategy': 7582, 'RPG': 152, 'Turn-Based Strategy': 122, 'Indie': 121, 'Turn-Based': 98, 'Casual': 96, 'Fantasy': 79, 'Adventure': 73, 'Hex Grid': 71, 'Singleplayer': 63, 'Hand-drawn': 62, 'Tactical RPG': 47, 'Atmospheric': 46, 'Touch-Friendly': 41, 'Story Rich': 32, '2D': 27, 'Classic': 20, 'Turn-Based Combat': 19, 'Tactical': 18, 'Great Soundtrack': 18}",82.27448227448228,3.5,4.5,6.5,3.8434187012336762,3.221512537805873,6.635844490147091
59,104,221380,Age of Empires II (2013),"Skybox Labs, Hidden Path Entertainment, Ensemble Studios, Forgotten Empires",Xbox Game Studios,,89329,4076,0,"5,000,000 .. 10,000,000",2106,27,674,52,1999.0,1999.0,0.0,5136,Age of Empires II: HD Edition,31.0,74.5,130.0,/games/Age_of_Empires_2_HD_Logo.jpg,https://howlongtobeat.com/game.php?id=12193,Strategy,"{'Strategy': 2727, 'RTS': 2155, 'Medieval': 1422, 'Multiplayer': 1388, 'Classic': 1308, 'Historical': 983, 'Base-Building': 858, 'City Builder': 749, 'Resource Management': 720, 'Singleplayer': 696, 'Tactical': 551, 'Real-Time': 495, 'Co-op': 480, 'Competitive': 449, 'Replay Value': 333, 'Remake': 300, '2D': 266, 'Isometric': 232, 'Action': 223, 'Adventure': 171}",95.63620791178202,31.0,51.0,101.0,30.611772058688846,51.0,101.0
60,106,44350,GRID 2,Codemasters Racing,Codemasters,,23669,4603,0,"5,000,000 .. 10,000,000",424,83,173,83,0.0,0.0,0.0,276,Grid 2,17.5,20.5,29.0,/games/250px-Grid_2_box_artwork.png,https://howlongtobeat.com/game.php?id=4117,"Racing, Sports","{'Racing': 9146, 'Driving': 963, 'Sports': 840, 'Multiplayer': 732, 'Simulation': 465, 'Arcade': 465, 'Singleplayer': 320, 'Realistic': 273, 'Action': 251, 'Controller': 234, 'Local Multiplayer': 177, 'Split Screen': 177, 'Open World': 116, 'Co-op': 111, 'Online Co-Op': 101, 'Casual': 82, 'First-Person': 74, 'Local Co-Op': 65, '3D Vision': 57, 'Difficult': 25}",83.71887379739671,17.5,20.5,29.0,17.96952264366746,17.621113346993308,29.480553997142813
