,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,genre,tags,single_genre,score,main_70,main_extra_time_70,bonus_content_70,main_70_noise,main_extra_time_70_noise,completion_time_250,completion_time_250_noise,bonus_content_70_noise,bonus_content_250,bonus_content_250_noise,ccu_15k,ccu_10k,ccu_5k
30,52,239140,Dying Light,Techland,Techland,,310977,15994,0,"5,000,000 .. 10,000,000",2518,101,1333,148,2999,29.99,0,3962,Dying Light,17.0,35.0,55.0,/games/256px-Dying_Light_cover.jpg,"Action, RPG","{'Zombies': 5611, 'Survival Horror': 5465, 'Horror': 5369, 'Online Co-Op': 4521, 'Open World': 4364, 'Parkour': 4329, 'First-Person': 4153, 'Survival': 4096, 'Open World Survival Craft': 4087, 'Action': 4058, 'FPS': 4046, 'Gore': 4036, 'PvE': 3968, 'PvP': 3944, 'Stealth': 3924, 'Post-apocalyptic': 3728, 'Story Rich': 3691, 'Action RPG': 3515, 'Hack and Slash': 3515, 'RPG': 3500}",RPG,95.108434692985,17.0,35.0,38.0,16.660826492324983,35.17723985037427,55.0,54.631644427347844,39.296369257051026,38.0,35.38791490714017,3962,3962,3962
31,54,80,Counter-Strike: Condition Zero,Valve,Valve,,19073,1855,0,"5,000,000 .. 10,000,000",1052,2,54,2,999,9.990000000000002,0,417,Counter-Strike: Condition Zero,6.0,26.0,58.0,/games/256px-CounterstrikeZerobox.jpg,Action,"{'Action': 1361, 'FPS': 1015, 'Shooter': 752, 'Multiplayer': 609, 'First-Person': 464, 'Singleplayer': 397, 'Classic': 394, 'Tactical': 372, 'Team-Based': 316, 'Competitive': 304, 'Strategy': 177, 'Online Co-Op': 176, 'Military': 176, 'Adventure': 89, 'Survival': 71, 'Atmospheric': 62, 'Open World': 46, 'Old School': 45, 'Simulation': 40, 'Dark': 40}",Action,91.1362767584098,6.0,26.0,52.0,5.797426402750716,26.04448366611266,58.0,58.16313028815829,51.82021539592831,52.0,52.03517238201325,417,417,417
32,55,96000,The Tiny Bang Story,Colibri Games,Colibri Games,,5199,740,0,"5,000,000 .. 10,000,000",302,0,308,0,499,4.99,0,11,The Tiny Bang Story,3.5,3.5,3.5,/games/256px-tinybangstory.jpg,"Adventure, Casual, Indie","{'Point & Click': 4571, 'Hand-drawn': 4566, 'Puzzle': 4565, 'Steampunk': 243, 'Retro': 239, 'Atmospheric': 234, '2D': 231, 'Story Rich': 225, 'Casual': 222, 'Family Friendly': 219, 'Cute': 218, 'Surreal': 213, 'Stylized': 213, 'Adventure': 199, 'Singleplayer': 170, 'Hidden Object': 164, 'Indie': 144, 'Minigames': 141, 'Logic': 136, 'Relaxing': 128}",Casual,87.5399898972891,3.5,3.5,0.0,3.212017001153353,3.8537081360164755,3.5,3.823428532907686,0.0,0.0,0.0,11,11,11
33,59,370910,Kathy Rain,Clifftop Games,Raw Fury,,3221,262,0,"5,000,000 .. 10,000,000",1682,0,271,0,1499,14.99,0,5,Kathy Rain,5.5,6.0,6.5,/games/36847_Kathy_Rain.jpg,"Adventure, Indie","{'Point & Click': 13759, 'Adventure': 216, 'Pixel Graphics': 154, 'Female Protagonist': 144, 'Mystery': 131, 'Indie': 115, 'Detective': 113, 'Singleplayer': 72, 'Story Rich': 63, 'Psychological Horror': 56, 'Noir': 55, 'Puzzle': 54, 'Retro': 49, 'RPG': 47, 'Hand-drawn': 46, 'Third Person': 43, 'Atmospheric': 39, 'Supernatural': 38, 'Choices Matter': 36, 'Visual Novel': 33}",Adventure,92.47774906689637,5.5,6.0,1.0,5.246661397749922,5.794699093617472,6.5,6.780610460277105,0.9463360537893898,1.0,1.0494799984284897,5,5,5
34,61,367520,Hollow Knight,Team Cherry,Team Cherry,,222589,6596,0,"5,000,000 .. 10,000,000",1802,339,528,120,1499,14.99,0,6863,Hollow Knight,26.5,40.5,59.0,/games/Hollow_Knight_collection_branding.jpg,"Action, Adventure, Indie","{'Metroidvania': 3960, 'Souls-like': 3382, 'Platformer': 3037, 'Great Soundtrack': 2836, 'Difficult': 2681, '2D': 2669, 'Indie': 2294, 'Atmospheric': 2179, 'Exploration': 2126, 'Singleplayer': 2106, 'Adventure': 1975, 'Story Rich': 1889, 'Hand-drawn': 1466, 'Action': 1396, 'Dark Fantasy': 1285, 'Multiple Endings': 1272, 'Open World': 1172, 'Cute': 1139, 'Controller': 871, 'Side Scroller': 808}",Action,97.12197569648974,26.5,40.5,32.5,26.601335733031874,40.03873941122836,59.0,59.056739933218736,29.410189830795975,32.5,30.538945476129847,6863,6863,5001
35,62,632360,Risk of Rain 2,Hopoo Games,Gearbox Publishing,,193755,7056,0,"5,000,000 .. 10,000,000",2504,433,1171,289,2499,24.99,0,13635,Risk of Rain 2,10.5,40.0,119.0,/games/65967_Risk_of_Rain_2.jpg,"Action, Indie","{'Third-Person Shooter': 2544, 'Action Roguelike': 2326, 'Multiplayer': 2254, 'Action': 2033, 'Rogue-lite': 1945, 'Co-op': 1914, 'Looter Shooter': 1778, 'Rogue-like': 1629, 'Loot': 1473, 'Shooter': 1129, 'Online Co-Op': 1073, 'Difficult': 977, 'Third Person': 946, 'Indie': 937, 'Survival': 928, 'Singleplayer': 913, 'Soundtrack': 869, 'Great Soundtrack': 788, 'Early Access': 716, 'Bullet Hell': 395}",Action,96.48624826329235,10.5,40.0,71.0,10.926310606113178,39.839400656655734,119.0,119.37251356673049,65.79942405916319,108.5,97.36363529483839,13635,10001,5001
36,63,203160,Tomb Raider,"Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Nixxes","Square Enix, Feral Interactive (Mac)",,205010,8118,0,"5,000,000 .. 10,000,000",685,131,436,131,199,1.9900000000000002,0,837,Tomb Raider,11.5,15.5,20.5,/games/256px-Tr2011cover.jpg,"Action, Adventure","{'Adventure': 2991, 'Action': 2617, 'Female Protagonist': 1802, 'Third Person': 1495, 'Singleplayer': 1396, 'Story Rich': 1211, 'Third-Person Shooter': 1181, 'Multiplayer': 1141, 'Exploration': 1016, 'Quick-Time Events': 814, 'Action-Adventure': 811, 'Atmospheric': 772, 'Shooter': 722, 'Stealth': 707, 'Puzzle': 707, 'Cinematic': 549, 'Platformer': 432, 'RPG': 367, 'Reboot': 334, '3D Vision': 253}",Action,96.19102135805711,11.5,15.5,9.0,11.708805454406212,15.351316796693817,20.5,20.949138017342577,10.012359712687436,9.0,8.300961596542077,837,837,837
37,67,275850,No Man's Sky,Hello Games,Hello Games,,176942,57040,0,"5,000,000 .. 10,000,000",2782,538,950,325,5999,59.99,0,16707,No Man's Sky,30.5,70.5,149.0,/games/No_Mans_Sky_logo.png,"Action, Adventure","{'Open World': 4784, 'Open World Survival Craft': 4662, 'Space': 4397, 'Exploration': 4242, 'Sci-fi': 3436, 'Survival': 3074, 'Procedural Generation': 2890, 'Adventure': 2864, 'First-Person': 2798, 'Sandbox': 2557, 'Singleplayer': 2511, 'Multiplayer': 2067, 'Atmospheric': 1964, 'Crafting': 1889, 'Space Sim': 1811, 'Indie': 1539, 'Action': 1327, 'Simulation': 1026, 'FPS': 927, 'Great Soundtrack': 638}",Action,75.62205639750066,30.5,70.5,71.0,30.611969426661116,70.5,149.0,149.20763491154167,69.13117668398584,118.5,92.1099590712644,15001,10001,5001
38,69,814380,Sekiro: Shadows Die Twice - GOTY Edition,FromSoftware,"Activision (Excluding Japan and Asia), FromSoftware (Japan), 方块游戏 (Asia)",,174395,9099,0,"5,000,000 .. 10,000,000",2494,261,1423,428,5999,59.99,0,4380,Sekiro: Shadows Die Twice - GOTY Edition,29.5,42.5,70.0,/games/57415_Sekiro_Shadows_Die_Twice.jpg,"Action, Adventure","{'Souls-like': 1906, 'Difficult': 1683, 'Action': 1651, 'Singleplayer': 1314, 'Ninja': 1215, 'Stealth': 990, 'Adventure': 915, 'Third Person': 874, 'Open World': 702, 'Story Rich': 674, 'Atmospheric': 635, 'Violent': 624, 'Assassin': 563, 'Dark Fantasy': 551, 'Hack and Slash': 516, 'Great Soundtrack': 481, 'RPG': 474, 'Gore': 465, 'Dark': 352, 'Rhythm': 264}",Action,95.04125475492388,29.5,42.5,40.5,29.806541335695623,42.85283724502621,70.0,70.29893317701386,37.524757028748766,40.5,44.369655891250204,4380,4380,4380
39,70,278360,A Story About My Uncle,Gone North Games,Coffee Stain Publishing,,25507,2273,0,"5,000,000 .. 10,000,000",881,0,222,0,374,14.99,75,29,A Story About My Uncle,3.0,4.5,8.5,/games/AStoryAboutMyUncle.jpg,"Adventure, Casual, Indie","{'Adventure': 7123, 'First-Person': 439, 'Parkour': 428, 'Singleplayer': 340, 'Indie': 309, 'Atmospheric': 276, 'Platformer': 267, 'Story Rich': 228, 'Puzzle': 171, '3D Platformer': 167, 'Fantasy': 163, 'Casual': 148, 'Short': 122, 'Sci-fi': 118, 'Relaxing': 108, 'Narration': 93, 'Action': 92, 'Great Soundtrack': 83, 'Family Friendly': 82, 'Difficult': 75}",Casual,91.81785457163429,3.0,4.5,5.5,3.1003199351402797,4.796359367870117,8.5,8.350976399153112,5.597916936898994,5.5,5.834004356873502,29,29,29
40,71,219990,Grim Dawn,Crate Entertainment,Crate Entertainment,,70469,4923,0,"5,000,000 .. 10,000,000",2410,98,970,102,2499,24.99,0,2894,Grim Dawn,21.5,44.5,164.0,/games/Grim_Dawn.jpg,"Action, Adventure, Indie, RPG","{'Action RPG': 34552, 'Dark Fantasy': 7202, 'Hack and Slash': 7198, 'RPG': 5663, 'Loot': 4566, 'Dungeon Crawler': 3318, 'Co-op': 2825, 'Dark': 2811, 'Multiplayer': 2360, 'Singleplayer': 1955, 'Fantasy': 1901, 'Action': 1740, 'Adventure': 1443, 'Isometric': 1143, 'Atmospheric': 1019, 'Post-apocalyptic': 908, 'Indie': 718, 'Zombies': 658, 'Kickstarter': 361, 'Crowdfunded': 312}",RPG,93.47012945670627,21.5,44.5,71.0,21.30889739655926,44.989262241742516,164.0,164.1329048677024,67.63515392750497,142.5,163.214194565295,2894,2894,2894
41,72,365590,Tom Clancy’s The Division,Massive Entertainment,Ubisoft,,59615,26708,0,"5,000,000 .. 10,000,000",4639,0,2201,0,2999,29.99,0,538,Tom Clancy's The Division,23.0,45.5,87.0,/games/The_Division_box.jpg,"Action, Adventure, RPG","{'Open World': 2142, 'Multiplayer': 1669, 'Looter Shooter': 1668, 'Third-Person Shooter': 1653, 'Action': 1451, 'Co-op': 1395, 'Shooter': 1383, 'RPG': 1214, 'Online Co-Op': 1176, 'Post-apocalyptic': 1119, 'Survival': 1060, 'Massively Multiplayer': 840, 'Tactical': 824, 'Third Person': 789, 'Singleplayer': 725, 'MMORPG': 716, 'Adventure': 666, 'Atmospheric': 615, 'FPS': 405, 'Stealth': 356}",RPG,69.06038946746521,23.0,45.5,64.0,22.600335606950452,45.33751539046199,87.0,86.77180503349774,66.27017891149829,64.0,63.83348396437368,538,538,538
42,73,377160,Fallout 4,Bethesda Game Studios,Bethesda Softworks,,225905,52918,0,"5,000,000 .. 10,000,000",5709,473,2231,375,1999,19.99,0,15593,Fallout 4,27.0,81.0,156.0,/games/Fallout_4.jpg,RPG,"{'Open World': 9108, 'Post-apocalyptic': 8231, 'Exploration': 6353, 'Singleplayer': 6322, 'RPG': 5826, 'Atmospheric': 4859, 'Adventure': 4854, 'Shooter': 4580, 'First-Person': 4161, 'Story Rich': 4031, 'Action': 3538, 'Sci-fi': 3500, 'FPS': 3434, 'Action RPG': 3105, 'Sandbox': 3054, 'Great Soundtrack': 2843, 'Third Person': 2776, 'Survival': 2611, 'Third-Person Shooter': 2195, 'Casual': 1015}",RPG,81.02093442793456,27.0,71.0,71.0,26.534228995740953,71.0,156.0,155.57180573804783,68.57630463184682,129.0,126.07662062897023,15001,10001,5001
43,74,588430,Fallout Shelter,Bethesda Game Studios,Bethesda Softworks,,45226,5922,0,"5,000,000 .. 10,000,000",7772,50,181,50,0,0.0,0,1388,Fallout Shelter,15.0,47.5,85.0,/games/Fallout_Shelter_Icon.jpeg,"Free to Play, RPG, Simulation","{'Free to Play': 2418, 'Base-Building': 1546, 'Survival': 1505, 'Post-apocalyptic': 1270, 'Singleplayer': 1024, 'Simulation': 899, 'Management': 847, 'Strategy': 827, '2D': 749, 'Building': 708, 'Casual': 499, 'Crafting': 492, 'Adventure': 454, 'Sandbox': 419, 'RPG': 392, 'Multiplayer': 363, 'Funny': 312, 'Atmospheric': 295, 'Action': 284, 'Great Soundtrack': 206}",Simulation,88.42183467584265,15.0,47.5,70.0,15.089544923050454,47.94369580557254,85.0,85.05204200978892,65.84074349079101,70.0,65.01989954164027,1388,1388,1388
44,78,107410,Arma 3,Bohemia Interactive,Bohemia Interactive,,201936,21567,0,"5,000,000 .. 10,000,000",12558,775,1090,366,2999,29.99,0,18366,ARMA 3,19.5,42.0,104.0,/games/ARMA_3_box_art.jpg,"Action, Simulation, Strategy","{'Action': 5526, 'Military': 5391, 'Multiplayer': 5366, 'Simulation': 4892, 'Shooter': 4861, 'Realistic': 4026, 'First-Person': 4022, 'Open World': 3722, 'Tactical': 3563, 'FPS': 3438, 'War': 3291, 'Co-op': 3228, 'Strategy': 2625, 'Sandbox': 2507, 'Moddable': 1815, 'Combat': 1796, 'Singleplayer': 1766, 'Online Co-Op': 1751, 'Team-Based': 1659, 'Third-Person Shooter': 1643}",Simulation,90.35046509442826,19.5,42.0,71.0,19.711199248812,42.348531278710084,104.0,104.22192943808086,71.0,84.5,85.85852646782008,15001,10001,5001
45,80,289070,Sid Meier’s Civilization VI,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",,182127,35785,0,"5,000,000 .. 10,000,000",4058,663,1303,491,5999,59.99,0,37255,Sid Meier's Civilization VI,22.0,72.0,235.0,/games/37867_Sid_Meiers_Civilization_VI.jpg,Strategy,"{'Strategy': 2951, 'Turn-Based Strategy': 2173, 'Multiplayer': 1422, 'Historical': 1421, 'Singleplayer': 1170, 'Turn-Based': 1153, 'Grand Strategy': 1106, '4X': 984, 'War': 877, 'Simulation': 847, 'City Builder': 717, 'Tactical': 656, 'Great Soundtrack': 438, 'Building': 431, 'Management': 419, 'Moddable': 409, 'Online Co-Op': 387, 'Co-op': 376, 'Hex Grid': 304, 'Atmospheric': 151}",Strategy,83.57823341532362,22.0,71.0,71.0,21.85850791013564,71.0,235.0,234.93420087843643,63.22420515439994,213.0,210.90084194232023,15001,10001,5001
46,83,374320,DARK SOULS III,"FromSoftware, Inc.","FromSoftware, Inc., Bandai Namco Entertainment",,308346,20633,0,"5,000,000 .. 10,000,000",5129,216,2149,310,5999,59.99,0,3934,Dark Souls III,32.0,47.5,96.0,/games/Dark_souls_3_cover_art.jpg,Action,"{'Souls-like': 8728, 'Dark Fantasy': 7403, 'Difficult': 6561, 'RPG': 5551, 'Atmospheric': 4968, 'Lore-Rich': 4285, 'Third Person': 3999, 'Exploration': 3579, 'Story Rich': 3535, 'Action RPG': 3327, 'Co-op': 3264, 'Great Soundtrack': 3148, 'Adventure': 3095, 'Action': 3089, 'PvP': 3004, 'Multiplayer': 2956, 'Open World': 2896, 'Singleplayer': 2211, 'Replay Value': 1685, 'Character Customization': 1685}",Action,93.72817109906713,32.0,47.5,64.0,32.26617186312976,47.02777740870892,96.0,95.65637819733455,71.0,64.0,63.035967274468234,3934,3934,3934
47,86,30,Day of Defeat,Valve,Valve,,5119,564,0,"5,000,000 .. 10,000,000",12958,379,18,379,499,4.99,0,130,Day of Defeat,13.5,11.5,56.0,/games/Day_of_Defeat_Coverart.png,Action,"{'FPS': 789, 'World War II': 250, 'Multiplayer': 203, 'Shooter': 188, 'Action': 160, 'War': 151, 'Team-Based': 132, 'Classic': 125, 'First-Person': 105, 'Class-Based': 78, 'Military': 65, 'Historical': 57, 'Tactical': 41, 'Singleplayer': 36, 'Co-op': 34, 'Difficult': 18, 'Old School': 16, 'Retro': 14, 'World War I': 14, 'Strategy': 13}",Action,90.07566426183354,13.5,11.5,42.5,13.69978738272062,11.71375449548716,56.0,55.77298839242468,44.51844639365462,42.5,47.085536813766325,130,130,130
48,88,204360,Castle Crashers,The Behemoth,The Behemoth,,88086,3423,0,"5,000,000 .. 10,000,000",582,77,294,147,1499,14.99,0,430,Castle Crashers,7.0,12.5,42.5,/games/Cboxcastlecrashers.jpg,"Action, Adventure, Casual, Indie, RPG","{'Co-op': 1915, 'Action': 1417, 'Multiplayer': 1304, 'Adventure': 1260, 'Local Co-Op': 1146, ""Beat 'em up"": 1134, 'Funny': 1076, 'Online Co-Op': 903, 'Indie': 881, '2D': 799, 'Hack and Slash': 798, 'Comedy': 773, 'RPG': 715, 'Local Multiplayer': 614, 'Casual': 530, 'Controller': 521, 'Great Soundtrack': 478, 'Side Scroller': 459, 'Fantasy': 446, 'Action RPG': 402}",RPG,96.25938432285348,7.0,12.5,35.5,6.879929544776269,12.69748535472235,42.5,42.61009452851138,33.01250140277062,35.5,30.037697690446073,430,430,430
49,90,285800,Braveland,Tortuga Team,Tortuga Team,,2344,509,0,"5,000,000 .. 10,000,000",1490,0,259,0,699,6.99,0,4,Braveland,3.5,4.5,6.5,/games/Braveland_292x136.jpg,"Adventure, Casual, Indie, RPG, Strategy","{'Strategy': 7582, 'RPG': 152, 'Turn-Based Strategy': 122, 'Indie': 121, 'Turn-Based': 98, 'Casual': 96, 'Fantasy': 79, 'Adventure': 73, 'Hex Grid': 71, 'Singleplayer': 63, 'Hand-drawn': 62, 'Tactical RPG': 47, 'Atmospheric': 46, 'Touch-Friendly': 41, 'Story Rich': 32, '2D': 27, 'Classic': 20, 'Turn-Based Combat': 19, 'Tactical': 18, 'Great Soundtrack': 18}",Strategy,82.15913073957238,3.5,4.5,3.0,3.7492551474125664,4.59992656692893,6.5,6.225869058794137,2.542431580216352,3.0,3.178835371781362,4,4,4
50,91,221100,DayZ,Bohemia Interactive,Bohemia Interactive,,216229,89139,0,"5,000,000 .. 10,000,000",10215,1713,2244,1282,4499,44.99,0,36481,DayZ,62.0,80.0,98.5,/games/DayZ_Standalone_Logo.jpg,"Action, Adventure, Massively Multiplayer","{'Survival': 14471, 'Zombies': 9567, 'Multiplayer': 9524, 'Open World': 8825, 'Action': 6251, 'PvP': 4904, 'Shooter': 4738, 'Massively Multiplayer': 4599, 'Horror': 3333, 'Post-apocalyptic': 3155, 'Simulation': 3142, 'Early Access': 3025, 'FPS': 3009, 'First-Person': 2480, 'Survival Horror': 2432, 'Sandbox': 2196, 'Adventure': 2110, 'Co-op': 1973, 'Atmospheric': 1724, 'Indie': 1708}",MMO,70.80931859264886,62.0,71.0,36.5,62.23050112258686,71.0,98.5,98.29125902467258,32.91730971443592,36.5,34.78584105926525,15001,10001,5001
51,92,50,Half-Life: Opposing Force,Gearbox Software,Valve,,13913,686,0,"5,000,000 .. 10,000,000",10476,318,135,635,499,4.99,0,85,Half-Life: Opposing Force,5.5,6.5,7.0,/games/250px-Half-Life_Opposing_Force_box.jpg,Action,"{'FPS': 887, 'Action': 328, 'Classic': 256, 'Sci-fi': 252, 'Singleplayer': 229, 'Shooter': 224, 'First-Person': 189, 'Aliens': 178, ""1990's"": 137, 'Adventure': 119, 'Atmospheric': 107, 'Military': 97, 'Story Rich': 77, 'Silent Protagonist': 70, 'Great Soundtrack': 56, 'Gore': 41, 'Puzzle': 36, 'Co-op': 34, 'Moddable': 31, 'Retro': 21}",Action,95.30104801698748,5.5,6.5,1.5,5.284642165192509,6.920966703678642,7.0,6.951777641980889,1.5556400667754164,1.5,1.5198989347461158,85,85,85
52,93,1174180,Red Dead Redemption 2,Rockstar Games,Rockstar Games,,241201,31866,0,"5,000,000 .. 10,000,000",4840,450,2543,178,5999,59.99,0,17144,Red Dead Redemption 2,49.0,79.5,172.0,/games/27100_Red_Dead_Redemption_2.jpg,"Action, Adventure","{'Open World': 1719, 'Adventure': 1464, 'Story Rich': 1445, 'Western': 1397, 'Action': 1294, 'Multiplayer': 1101, 'Realistic': 997, 'Shooter': 943, 'Singleplayer': 917, 'Atmospheric': 839, 'Third-Person Shooter': 802, 'Horses': 780, 'Beautiful': 770, 'Great Soundtrack': 699, 'Mature': 695, 'Third Person': 654, 'Sandbox': 592, 'Gore': 462, 'First-Person': 456, 'FPS': 388}",Action,88.33033651081969,49.0,71.0,71.0,48.993518090275096,71.0,172.0,171.92957914122573,69.07038870795039,123.0,113.3527716290652,15001,10001,5001
53,95,219740,Don't Starve,Klei Entertainment,Klei Entertainment,,93097,3067,0,"5,000,000 .. 10,000,000",1208,45,286,45,999,9.990000000000002,0,2966,Don't Starve,31.5,70.5,122.0,/games/2675_Dont_Starve.jpg,"Adventure, Indie, Simulation","{'Survival': 3623, 'Open World Survival Craft': 2113, 'Crafting': 1859, 'Adventure': 1740, 'Indie': 1727, 'Sandbox': 1592, 'Singleplayer': 1331, 'Perma Death': 1093, 'Open World': 1003, 'Exploration': 981, 'Multiplayer': 905, 'Rogue-like': 786, 'Replay Value': 663, 'Moddable': 647, 'Difficult': 570, 'Simulation': 540, '2D': 468, 'Top-Down': 402, 'Survival Horror': 387, 'Horror': 378}",Simulation,96.81065679464248,31.5,70.5,71.0,31.843418701233677,70.5,122.0,122.09026389309743,71.0,90.5,78.93285478299526,2966,2966,2966
54,97,976730,Halo: The Master Chief Collection,"343 Industries, Splash Damage, Ruffian Games, Bungie, Saber Interactive",Xbox Game Studios,,175260,13485,0,"5,000,000 .. 10,000,000",2198,95,716,87,1599,39.989999999999995,60,4083,Halo: The Master Chief Collection,56.5,47.0,38.0,/games/Halo_Collection.jpg,Action,"{'Great Soundtrack': 3453, 'FPS': 3334, 'Classic': 3148, 'Multiplayer': 3084, 'Story Rich': 2867, 'Sci-fi': 2859, 'Co-op': 2645, 'First-Person': 2495, 'Epic': 2407, 'Action': 2380, 'Shooter': 2354, 'Lore-Rich': 2201, 'Singleplayer': 2192, 'Aliens': 2177, 'Beautiful': 2081, 'Space': 2029, 'Atmospheric': 1930, 'Adventure': 1592, 'Horror': 744, 'Online Co-Op': 304}",Action,92.8554398792021,56.5,47.0,0.0,56.11177205868884,47.320735478356845,38.0,37.791290816525745,0.0,0.0,0.0,4083,4083,4083
55,99,12120,Grand Theft Auto: San Andreas,Rockstar Games,Rockstar Games,,69210,6422,0,"5,000,000 .. 10,000,000",1328,30,229,30,0,0.0,0,783,Grand Theft Auto: San Andreas,31.0,46.0,80.5,/games/GTASABOX.jpg,Action,"{'Open World': 2007, 'Action': 1556, 'Crime': 1147, 'Classic': 1104, 'Automobile Sim': 1055, 'Third Person': 1050, 'Multiplayer': 1017, 'Singleplayer': 1013, 'Shooter': 848, 'Driving': 827, 'Story Rich': 741, 'Adventure': 667, 'Sandbox': 649, 'Mature': 635, 'Great Soundtrack': 613, 'Third-Person Shooter': 599, 'Moddable': 507, 'Atmospheric': 504, 'Funny': 483, 'Comedy': 380}",Action,91.50888512798817,31.0,46.0,49.5,31.46952264366746,45.870488012894235,80.5,80.41828303605257,55.21766730556521,49.5,50.55825652405821,783,783,783
56,100,221380,Age of Empires II (2013),"Skybox Labs, Hidden Path Entertainment, Ensemble Studios, Forgotten Empires",Xbox Game Studios,,90067,4095,0,"5,000,000 .. 10,000,000",2432,149,632,149,1999,19.99,0,4437,Age of Empires II: HD Edition,31.0,74.5,130.0,/games/Age_of_Empires_2_HD_Logo.jpg,Strategy,"{'Strategy': 2730, 'RTS': 2158, 'Medieval': 1423, 'Multiplayer': 1389, 'Classic': 1311, 'Historical': 987, 'Base-Building': 859, 'City Builder': 751, 'Resource Management': 721, 'Singleplayer': 697, 'Tactical': 551, 'Real-Time': 496, 'Co-op': 481, 'Competitive': 449, 'Replay Value': 334, 'Remake': 301, '2D': 267, 'Isometric': 234, 'Action': 224, 'Adventure': 172}",Strategy,95.65111191351076,31.0,71.0,71.0,30.716725228711663,71.0,130.0,130.3926886480509,71.0,99.0,101.94374593896264,4437,4437,4437
57,101,44350,GRID 2,Codemasters Racing,Codemasters,,23802,4612,0,"5,000,000 .. 10,000,000",739,2,219,2,0,0.0,0,154,Grid 2,17.5,20.5,29.0,/games/250px-Grid_2_box_artwork.png,"Racing, Sports","{'Racing': 9147, 'Driving': 963, 'Sports': 840, 'Multiplayer': 732, 'Simulation': 466, 'Arcade': 465, 'Singleplayer': 320, 'Realistic': 274, 'Action': 251, 'Controller': 234, 'Local Multiplayer': 177, 'Split Screen': 177, 'Open World': 116, 'Co-op': 111, 'Online Co-Op': 101, 'Casual': 83, 'First-Person': 75, 'Local Co-Op': 66, '3D Vision': 58, 'Difficult': 26}",Sports,83.76856479200394,17.5,20.5,11.5,17.14325646933023,20.723720009269314,29.0,28.64049843785522,12.319770662555095,11.5,11.697718329400521,154,154,154
58,102,109600,Neverwinter,Cryptic Studios,Gearbox Publishing,,26779,7738,0,"5,000,000 .. 10,000,000",1777,0,320,0,0,0.0,0,1040,Neverwinter,52.0,81.0,231.0,/games/250px-Neverwinter_Video_Game.jpg,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","{'Free to Play': 1859, 'MMORPG': 1154, 'RPG': 947, 'Massively Multiplayer': 886, 'Adventure': 690, 'Multiplayer': 629, 'Fantasy': 591, 'Action': 587, 'Open World': 503, 'Character Customization': 406, 'Co-op': 322, 'Dungeons & Dragons': 316, 'PvP': 270, 'Dragons': 265, 'Action RPG': 223, 'Third Person': 213, 'PvE': 208, 'Hack and Slash': 145, 'Atmospheric': 144, 'Zombies': 125}",MMO,77.58206101341368,52.0,71.0,71.0,51.8297804299915,71.0,231.0,230.57705295477777,71.0,179.0,185.29666271859153,1040,1040,1040
